cityId,stateId,en_name,lat,lng,state_name,country_name
1083,4,Hengamuwa,7.703282,80.111254,North Western,Sri Lanka
1084,4,Hettipola,7.605372,80.083137,North Western,Sri Lanka
1085,4,Hewainna,7.3333,80.2167,North Western,Sri Lanka
1086,4,Hilogama,7.75,80.0833,North Western,Sri Lanka
1087,4,Hindagolla,7.4833,80.4167,North Western,Sri Lanka
1088,4,Hiriyala Lenawa,7.6709,80.4751,North Western,Sri Lanka
1089,4,Hiruwalpola,7.553915,79.924699,North Western,Sri Lanka
1090,4,Horambawa,7.45,80.1833,North Western,Sri Lanka
1091,4,Hulogedara,7.7833,80.1833,North Western,Sri Lanka
1092,4,Hulugalla,7.79059,80.140007,North Western,Sri Lanka
1093,4,Ihala Gomugomuwa,7.5167,80.0833,North Western,Sri Lanka
1094,4,Ihala Katugampala,7.3672,80.1467,North Western,Sri Lanka
1095,4,Indulgodakanda,7.422625,80.402808,North Western,Sri Lanka
1096,4,Ithanawatta,7.4458,80.3458,North Western,Sri Lanka
1097,4,Kadigawa,7.7167,80,North Western,Sri Lanka
1098,4,Kalankuttiya,8.05,80.3833,North Western,Sri Lanka
1099,4,Kalatuwawa,7.6333,80.3667,North Western,Sri Lanka
1100,4,Kalugamuwa,7.449717,80.256696,North Western,Sri Lanka
1101,4,Kanadeniyawala,7.43824,80.535658,North Western,Sri Lanka
1102,4,Kanattewewa,7.6167,80.2,North Western,Sri Lanka
1103,4,Kandegedara,7.424611,80.071498,North Western,Sri Lanka
1104,4,Karagahagedara,7.475787,80.209967,North Western,Sri Lanka
1105,4,Karambe,7.805937,80.339167,North Western,Sri Lanka
1106,4,Katiyawa,7.624637,80.553944,North Western,Sri Lanka
1107,4,Katupota,7.5331,80.1897,North Western,Sri Lanka
1108,4,Kawudulla,7.75,80.3833,North Western,Sri Lanka
1109,4,Kawuduluwewa Stagell,7.8167,80.1833,North Western,Sri Lanka
1110,4,Kekunagolla,7.49608,80.170446,North Western,Sri Lanka
1111,4,Keppitiwalana,7.323203,80.190441,North Western,Sri Lanka
1112,4,Kimbulwanaoya,7.6709,80.4751,North Western,Sri Lanka
1113,4,Kirimetiyawa,7.5247,80.1408,North Western,Sri Lanka
1114,4,Kirindawa,7.502078,80.096123,North Western,Sri Lanka
1115,4,Kirindigalla,7.554314,80.475005,North Western,Sri Lanka
1116,4,Kithalawa,7.4816,80.1615,North Western,Sri Lanka
1117,4,Kitulwala,7.5,80.5333,North Western,Sri Lanka
1118,4,Kobeigane,7.656731,80.120999,North Western,Sri Lanka
1119,4,Kohilagedara,7.4167,80.3667,North Western,Sri Lanka
1120,4,Konwewa,7.8,80.0667,North Western,Sri Lanka
1121,4,Kosdeniya,7.574081,80.138826,North Western,Sri Lanka
1122,4,Kosgolla,7.4,80.3833,North Western,Sri Lanka
1123,4,Kotagala,7.45,80.2333,North Western,Sri Lanka
1125,4,Kotawehera,7.7911,80.1023,North Western,Sri Lanka
1126,4,Kudagalgamuwa,7.558498,80.340333,North Western,Sri Lanka
1127,4,Kudakatnoruwa,7.9833,80.3833,North Western,Sri Lanka
1128,4,Kuliyapitiya,7.469551,80.04873,North Western,Sri Lanka
1129,4,Kumaragama,7.75,80.3833,North Western,Sri Lanka
1130,4,Kumbukgeta,7.675,80.3667,North Western,Sri Lanka
1131,4,Kumbukwewa,7.797468,80.217857,North Western,Sri Lanka
1132,4,Kuratihena,7.6,80.1333,North Western,Sri Lanka
1133,4,Kurunegala,7.4867,80.3647,North Western,Sri Lanka
1134,4,lbbagamuwa,7.675,80.3667,North Western,Sri Lanka
1135,4,lhala Kadigamuwa,7.5436,79.9819,North Western,Sri Lanka
1136,4,Lihiriyagama,7.3447,79.9425,North Western,Sri Lanka
1137,4,lllagolla,7.4333,80.1333,North Western,Sri Lanka
1138,4,llukhena,7.5436,79.9819,North Western,Sri Lanka
1139,4,Lonahettiya,7.4589,80.2107,North Western,Sri Lanka
1140,4,Madahapola,7.711952,80.499003,North Western,Sri Lanka
1141,4,Madakumburumulla,7.44599,79.994062,North Western,Sri Lanka
1142,4,Madalagama,7.353398,80.314033,North Western,Sri Lanka
1143,4,Madawala Ulpotha,7.703,80.5051,North Western,Sri Lanka
1144,4,Maduragoda,7.5667,80.5333,North Western,Sri Lanka
1145,4,Maeliya,7.734847,80.4079,North Western,Sri Lanka
1146,4,Magulagama,7.542895,80.090321,North Western,Sri Lanka
1147,4,Maha Ambagaswewa,7.8167,80.1833,North Western,Sri Lanka
1148,4,Mahagalkadawala,8.062861,80.28052,North Western,Sri Lanka
1149,4,Mahagirilla,7.8333,80.1333,North Western,Sri Lanka
1150,4,Mahamukalanyaya,7.7417,80.4318,North Western,Sri Lanka
1151,4,Mahananneriya,8.013545,80.183367,North Western,Sri Lanka
1152,4,Mahapallegama,7.366,80.0918,North Western,Sri Lanka
1153,4,Maharachchimulla,7.335989,80.212673,North Western,Sri Lanka
1154,4,Mahatalakolawewa,7.8167,80.1833,North Western,Sri Lanka
1155,4,Mahawewa,7.5167,79.9167,North Western,Sri Lanka
1156,4,Maho,7.8228,80.2778,North Western,Sri Lanka
1157,4,Makulewa,7.998315,80.345072,North Western,Sri Lanka
1158,4,Makulpotha,7.751748,80.43986,North Western,Sri Lanka
1159,4,Makulwewa,7.6333,80.05,North Western,Sri Lanka
1160,4,Malagane,7.65,80.2667,North Western,Sri Lanka
1161,4,Mandapola,7.63521,80.108641,North Western,Sri Lanka
1162,4,Maspotha,7.8667,80.2167,North Western,Sri Lanka
1163,4,Mawathagama,7.409691,80.315775,North Western,Sri Lanka
1164,4,Medirigiriya,7.8167,80.1833,North Western,Sri Lanka
1165,4,Medivawa,7.7678,80.2858,North Western,Sri Lanka
1166,4,Meegalawa,7.9833,80.3833,North Western,Sri Lanka
1167,4,Meegaswewa,7.8167,80.1833,North Western,Sri Lanka
1168,4,Meewellawa,7.85,80.15,North Western,Sri Lanka
1169,4,Melsiripura,7.65,80.5,North Western,Sri Lanka
1170,4,Metikumbura,7.3615,80.3177,North Western,Sri Lanka
1171,4,Metiyagane,7.390854,80.180612,North Western,Sri Lanka
1172,4,Minhettiya,7.581261,80.307757,North Western,Sri Lanka
1173,4,Minuwangete,7.7167,80.25,North Western,Sri Lanka
1174,4,Mirihanagama,7.6542,80.2583,North Western,Sri Lanka
1175,4,Monnekulama,7.824042,80.060587,North Western,Sri Lanka
1176,4,Moragane,7.547791,80.130329,North Western,Sri Lanka
1177,4,Moragollagama,7.6333,80.2167,North Western,Sri Lanka
1178,4,Morathiha,7.510701,80.488428,North Western,Sri Lanka
1179,4,Munamaldeniya,7.55,80.0667,North Western,Sri Lanka
1180,4,Muruthenge,7.3942,80.1861,North Western,Sri Lanka
1181,4,Mutugala,7.3667,80.1667,North Western,Sri Lanka
1182,4,Nabadewa,7.6833,80.0667,North Western,Sri Lanka
1183,4,Nagollagama,7.752013,80.309254,North Western,Sri Lanka
1184,4,Nagollagoda,7.563335,80.037807,North Western,Sri Lanka
1185,4,Nakkawatta,7.448259,80.141879,North Western,Sri Lanka
1186,4,Narammala,7.431387,80.206159,North Western,Sri Lanka
1187,4,Nawasenapura,7.3667,80.1667,North Western,Sri Lanka
1188,4,Nawatalwatta,7.4581,80.0603,North Western,Sri Lanka
1189,4,Nelliya,7.690523,80.457947,North Western,Sri Lanka
1190,4,Nikaweratiya,7.747585,80.115201,North Western,Sri Lanka
1191,4,Nugagolla,7.3667,80.2,North Western,Sri Lanka
1192,4,Nugawela,7.329999,80.220383,North Western,Sri Lanka
1193,4,Padeniya,7.648348,80.222132,North Western,Sri Lanka
1194,4,Padiwela,7.545547,79.9905,North Western,Sri Lanka
1195,4,Pahalagiribawa,8.0833,80.2111,North Western,Sri Lanka
1196,4,Pahamune,7.4833,80.2,North Western,Sri Lanka
1197,4,Palagala,7.4667,80.1333,North Western,Sri Lanka
1198,4,Palapathwela,7.9,80.2,North Western,Sri Lanka
1199,4,Palaviya,7.5785,79.9098,North Western,Sri Lanka
1200,4,Pallewela,7.4667,79.9833,North Western,Sri Lanka
1201,4,Palukadawala,7.947895,80.279058,North Western,Sri Lanka
1202,4,Panadaragama,7.8667,80.2167,North Western,Sri Lanka
1203,4,Panagamuwa,7.55,80.4667,North Western,Sri Lanka
1204,4,Panaliya,7.328059,80.331852,North Western,Sri Lanka
1205,4,Panapitiya,7.4167,80.1833,North Western,Sri Lanka
1206,4,Panliyadda,7.7061,80.4964,North Western,Sri Lanka
1207,4,Pansiyagama,7.7061,80.4964,North Western,Sri Lanka
1208,4,Parape,7.3667,80.4167,North Western,Sri Lanka
1209,4,Pathanewatta,7.4167,80.0833,North Western,Sri Lanka
1210,4,Pattiya Watta,7.3833,80.3167,North Western,Sri Lanka
1211,4,Perakanatta,7.3667,80.2,North Western,Sri Lanka
1212,4,Periyakadneluwa,7.7417,80.4318,North Western,Sri Lanka
1213,4,Pihimbiya Ratmale,7.6299,80.0953,North Western,Sri Lanka
1214,4,Pihimbuwa,7.460742,80.512294,North Western,Sri Lanka
1215,4,Pilessa,7.45,80.4167,North Western,Sri Lanka
1216,4,Polgahawela,7.332765,80.295285,North Western,Sri Lanka
1217,4,Polgolla,7.4167,80.5333,North Western,Sri Lanka
1218,4,Polpitigama,7.8142,80.4042,North Western,Sri Lanka
1219,4,Pothuhera,7.4181,80.3317,North Western,Sri Lanka
1220,4,Pothupitiya,7.35542,80.17166,North Western,Sri Lanka
1221,4,Pujapitiya,7.3833,80.3167,North Western,Sri Lanka
1222,4,Rakwana,7.9,80.4,North Western,Sri Lanka
1223,4,Ranorawa,7.8,80.0833,North Western,Sri Lanka
1224,4,Rathukohodigala,7.5833,79.9333,North Western,Sri Lanka
1225,4,Ridibendiella,7.802,80.287,North Western,Sri Lanka
1226,4,Ridigama,7.55,80.4833,North Western,Sri Lanka
1227,4,Saliya Asokapura,8.0833,80.2111,North Western,Sri Lanka
1228,4,Sandalankawa,7.304619,79.944358,North Western,Sri Lanka
1229,4,Sevanapitiya,7.3667,80.1667,North Western,Sri Lanka
1230,4,Sirambiadiya,8.1,80.2667,North Western,Sri Lanka
1231,4,Sirisetagama,7.7772,80.1506,North Western,Sri Lanka
1232,4,Siyambalangamuwa,7.529179,80.340311,North Western,Sri Lanka
1233,4,Siyambalawewa,7.65,79.9667,North Western,Sri Lanka
1234,4,Solepura,8.153657,80.153384,North Western,Sri Lanka
1235,4,Solewewa,8.145855,80.132596,North Western,Sri Lanka
1236,4,Sunandapura,7.6299,80.0953,North Western,Sri Lanka
1237,4,Talawattegedara,7.3833,80.3,North Western,Sri Lanka
1238,4,Tambutta,8.0833,80.2167,North Western,Sri Lanka
1239,4,Tennepanguwa,7.4167,80.0833,North Western,Sri Lanka
1240,4,Thalahitimulla,7.432473,80.001954,North Western,Sri Lanka
1241,4,Thalakolawewa,7.796943,80.433851,North Western,Sri Lanka
1242,4,Thalwita,7.5943,80.2108,North Western,Sri Lanka
1243,4,Tharana Udawela,7.5333,80.0667,North Western,Sri Lanka
1244,4,Thimbiriyawa,7.750904,80.140975,North Western,Sri Lanka
1245,4,Tisogama,7.6065,79.9406,North Western,Sri Lanka
1246,4,Torayaya,7.5167,80.4,North Western,Sri Lanka
1247,4,Tulhiriya,7.2833,80.2167,North Western,Sri Lanka
1248,4,Tuntota,7.5,79.9167,North Western,Sri Lanka
1249,4,Tuttiripitigama,7.6,80.1333,North Western,Sri Lanka
1250,4,Udagaldeniya,7.3583,80.35,North Western,Sri Lanka
1251,4,Udahingulwala,7.3,80.15,North Western,Sri Lanka
1252,4,Udawatta,7.4333,80.1333,North Western,Sri Lanka
1253,4,Udubaddawa,7.4828,79.9753,North Western,Sri Lanka
1254,4,Udumulla,7.45,80.4,North Western,Sri Lanka
1255,4,Uhumiya,7.4667,80.2833,North Western,Sri Lanka
1256,4,Ulpotha Pallekele,7.8071,80.4188,North Western,Sri Lanka
1257,4,Ulpothagama,7.7167,80.3167,North Western,Sri Lanka
1258,4,Usgala Siyabmalangamuwa,8.0833,80.2111,North Western,Sri Lanka
1259,4,Vijithapura,7.4667,80.1333,North Western,Sri Lanka
1260,4,Wadakada,7.39697,80.267596,North Western,Sri Lanka
1261,4,Wadumunnegedara,7.4167,79.9667,North Western,Sri Lanka
1262,4,Walakumburumulla,7.4167,80.0167,North Western,Sri Lanka
1263,4,Wannigama,7.6569,80.2203,North Western,Sri Lanka
1264,4,Wannikudawewa,7.9977,80.2964,North Western,Sri Lanka
1265,4,Wannilhalagama,7.9977,80.2964,North Western,Sri Lanka
1266,4,Wannirasnayakapura,7.6889,80.1556,North Western,Sri Lanka
1267,4,Warawewa,8.121572,80.14855,North Western,Sri Lanka
1268,4,Wariyapola,7.628694,80.235989,North Western,Sri Lanka
1269,4,Watareka,7.397142,80.432878,North Western,Sri Lanka
1270,4,Wattegama,7.5833,79.9333,North Western,Sri Lanka
1271,4,Watuwatta,7.5167,79.9167,North Western,Sri Lanka
1272,4,Weerapokuna,7.649426,79.981893,North Western,Sri Lanka
1273,4,Welawa Juncton,7.6569,80.2203,North Western,Sri Lanka
1274,4,Welipennagahamulla,7.4581,80.0603,North Western,Sri Lanka
1275,4,Wellagala,7.6167,80.2833,North Western,Sri Lanka
1276,4,Wellarawa,7.5729,79.913974,North Western,Sri Lanka
1277,4,Wellawa,7.566524,80.369189,North Western,Sri Lanka
1278,4,Welpalla,7.4333,80.05,North Western,Sri Lanka
1279,4,Wennoruwa,7.369467,80.219573,North Western,Sri Lanka
1280,4,Weuda,7.4,80.1667,North Western,Sri Lanka
1281,4,Wewagama,7.42031,80.099835,North Western,Sri Lanka
1282,4,Wilgamuwa,7.3667,80.2,North Western,Sri Lanka
1283,4,Yakwila,7.3833,80.0333,North Western,Sri Lanka
1284,4,Yatigaloluwa,7.328729,80.264509,North Western,Sri Lanka
1587,4,Adippala,7.5833,79.8417,North Western,Sri Lanka
1588,4,Alutgama,7.7667,79.9333,North Western,Sri Lanka
1589,4,Alutwewa,7.8667,79.95,North Western,Sri Lanka
1590,4,Ambakandawila,7.5333,79.8,North Western,Sri Lanka
1591,4,Anamaduwa,7.881625,80.00353,North Western,Sri Lanka
1592,4,Andigama,7.7775,79.9528,North Western,Sri Lanka
1593,4,Angunawila,7.7667,79.85,North Western,Sri Lanka
1594,4,Attawilluwa,7.4167,79.8833,North Western,Sri Lanka
1595,4,Bangadeniya,7.619471,79.809055,North Western,Sri Lanka
1596,4,Baranankattuwa,7.803253,79.872624,North Western,Sri Lanka
1597,4,Battuluoya,7.734655,79.817455,North Western,Sri Lanka
1598,4,Bujjampola,7.3333,79.9,North Western,Sri Lanka
1599,4,Chilaw,7.5758,79.7953,North Western,Sri Lanka
1600,4,Dalukana,7.3167,79.85,North Western,Sri Lanka
1601,4,Dankotuwa,7.300443,79.88505,North Western,Sri Lanka
1602,4,Dewagala,7.3167,79.85,North Western,Sri Lanka
1603,4,Dummalasuriya,7.4833,79.9,North Western,Sri Lanka
1604,4,Dunkannawa,7.4167,79.9,North Western,Sri Lanka
1605,4,Eluwankulama,8.332832,79.859928,North Western,Sri Lanka
1606,4,Ettale,8.097416,79.717306,North Western,Sri Lanka
1607,4,Galamuna,7.464661,79.872371,North Western,Sri Lanka
1608,4,Galmuruwa,7.501718,79.895774,North Western,Sri Lanka
1609,4,Hansayapalama,7.3167,79.85,North Western,Sri Lanka
1610,4,Ihala Kottaramulla,7.383069,79.871755,North Western,Sri Lanka
1611,4,Ilippadeniya,7.567036,79.826233,North Western,Sri Lanka
1612,4,Inginimitiya,7.964099,80.112055,North Western,Sri Lanka
1613,4,Ismailpuram,8.0333,79.8167,North Western,Sri Lanka
1614,4,Jayasiripura,7.6333,79.8167,North Western,Sri Lanka
1615,4,Kakkapalliya,7.5333,79.8267,North Western,Sri Lanka
1616,4,Kalkudah,8.1167,79.7167,North Western,Sri Lanka
1617,4,Kalladiya,7.95,79.9333,North Western,Sri Lanka
1618,4,Kandakuliya,7.98,79.9569,North Western,Sri Lanka
1619,4,Karathivu,8.192511,79.832662,North Western,Sri Lanka
1620,4,Karawitagara,7.572417,79.86173,North Western,Sri Lanka
1621,4,Karuwalagaswewa,8.037625,79.94267,North Western,Sri Lanka
1622,4,Katuneriya,7.3667,79.8333,North Western,Sri Lanka
1623,4,Koswatta,7.3667,79.9,North Western,Sri Lanka
1624,4,Kottantivu,7.85,79.7833,North Western,Sri Lanka
1625,4,Kottapitiya,7.63568,79.815394,North Western,Sri Lanka
1626,4,Kottukachchiya,7.938617,79.954577,North Western,Sri Lanka
1627,4,Kumarakattuwa,7.661964,79.886873,North Western,Sri Lanka
1628,4,Kurinjanpitiya,7.98,79.9569,North Western,Sri Lanka
1629,4,Kuruketiyawa,8.0167,80.05,North Western,Sri Lanka
1630,4,Lunuwila,7.350819,79.85725,North Western,Sri Lanka
1631,4,Madampe,7.5,79.8333,North Western,Sri Lanka
1632,4,Madurankuliya,7.896391,79.836449,North Western,Sri Lanka
1633,4,Mahakumbukkadawala,7.85,79.9,North Western,Sri Lanka
1634,4,Mahauswewa,7.9575,80.0683,North Western,Sri Lanka
1635,4,Mampitiya,7.3167,79.85,North Western,Sri Lanka
1636,4,Mampuri,7.9964,79.7411,North Western,Sri Lanka
1637,4,Mangalaeliya,7.775,79.85,North Western,Sri Lanka
1638,4,Marawila,7.4094,79.8322,North Western,Sri Lanka
1639,4,Mudalakkuliya,7.799533,79.977428,North Western,Sri Lanka
1640,4,Mugunuwatawana,7.58487,79.854684,North Western,Sri Lanka
1641,4,Mukkutoduwawa,7.928236,79.75648,North Western,Sri Lanka
1642,4,Mundel,7.7958,79.8283,North Western,Sri Lanka
1643,4,Muttibendiwila,7.45,79.8833,North Western,Sri Lanka
1644,4,Nainamadama,7.3714,79.8837,North Western,Sri Lanka
1645,4,Nalladarankattuwa,7.689152,79.844243,North Western,Sri Lanka
1646,4,Nattandiya,7.4086,79.8683,North Western,Sri Lanka
1647,4,Nawagattegama,8,80.1167,North Western,Sri Lanka
1648,4,Nelumwewa,7.3167,79.85,North Western,Sri Lanka
1649,4,Norachcholai,7.9964,79.7411,North Western,Sri Lanka
1650,4,Pallama,7.681225,79.918239,North Western,Sri Lanka
1651,4,Palliwasalturai,7.98,79.9569,North Western,Sri Lanka
1652,4,Panirendawa,7.542426,79.886377,North Western,Sri Lanka
1653,4,Parakramasamudraya,7.8667,79.95,North Western,Sri Lanka
1654,4,Pothuwatawana,7.4833,79.9,North Western,Sri Lanka
1655,4,Puttalam,8.043613,79.841209,North Western,Sri Lanka
1656,4,Puttalam Cement Factory,7.4167,79.8833,North Western,Sri Lanka
1657,4,Rajakadaluwa,7.650515,79.828283,North Western,Sri Lanka
1658,4,Saliyawewa Junction,7.4167,79.8833,North Western,Sri Lanka
1659,4,Serukele,7.7333,79.9167,North Western,Sri Lanka
1660,4,Siyambalagashene,7.8239,79.978,North Western,Sri Lanka
1661,4,Tabbowa,7.4167,79.8833,North Western,Sri Lanka
1662,4,Talawila Church,7.9964,79.7411,North Western,Sri Lanka
1663,4,Toduwawa,7.4861,79.8022,North Western,Sri Lanka
1664,4,Udappuwa,7.5758,79.7953,North Western,Sri Lanka
1665,4,Uridyawa,7.8239,79.978,North Western,Sri Lanka
1666,4,Vanathawilluwa,8.17001,79.8461,North Western,Sri Lanka
1667,4,Waikkal,7.2833,79.85,North Western,Sri Lanka
1668,4,Watugahamulla,7.4667,79.9,North Western,Sri Lanka
1669,4,Wennappuwa,7.35048,79.850112,North Western,Sri Lanka
1670,4,Wijeyakatupotha,7.5758,79.7953,North Western,Sri Lanka
1671,4,Wilpotha,7.5758,79.7953,North Western,Sri Lanka
1672,4,Yodaela,7.5833,79.8667,North Western,Sri Lanka
1673,4,Yogiyana,7.286035,79.924213,North Western,Sri Lanka
901,5,Alawala,7.197379,80.282779,Sabaragamuwa,Sri Lanka
902,5,Alawatura,7.1333,80.3333,Sabaragamuwa,Sri Lanka
903,5,Alawwa,7.2875,80.2536,Sabaragamuwa,Sri Lanka
904,5,Algama,7.158338,80.162939,Sabaragamuwa,Sri Lanka
905,5,Alutnuwara,7.2333,80.4667,Sabaragamuwa,Sri Lanka
906,5,Ambalakanda,7.134049,80.446804,Sabaragamuwa,Sri Lanka
907,5,Ambulugala,7.239127,80.409623,Sabaragamuwa,Sri Lanka
908,5,Amitirigala,7.0306,80.1839,Sabaragamuwa,Sri Lanka
909,5,Ampagala,7.080239,80.289037,Sabaragamuwa,Sri Lanka
910,5,Anhandiya,7.2667,80.2667,Sabaragamuwa,Sri Lanka
911,5,Anhettigama,6.922121,80.371876,Sabaragamuwa,Sri Lanka
912,5,Aranayaka,7.144705,80.461358,Sabaragamuwa,Sri Lanka
913,5,Aruggammana,7.117733,80.306712,Sabaragamuwa,Sri Lanka
914,5,Batuwita,7.044339,80.179129,Sabaragamuwa,Sri Lanka
915,5,BeligalaSab,7.2167,80.2917,Sabaragamuwa,Sri Lanka
916,5,Belihuloya,7.2667,80.2167,Sabaragamuwa,Sri Lanka
917,5,Berannawa,7.064482,80.405526,Sabaragamuwa,Sri Lanka
918,5,Bopitiya,7.179761,80.205221,Sabaragamuwa,Sri Lanka
919,5,Bopitiya,7.2583,80.2167,Sabaragamuwa,Sri Lanka
920,5,Boralankada,6.979656,80.330338,Sabaragamuwa,Sri Lanka
921,5,Bossella,7.1333,80.4,Sabaragamuwa,Sri Lanka
922,5,Bulathkohupitiya,7.105994,80.338761,Sabaragamuwa,Sri Lanka
923,5,Damunupola,7.187968,80.334456,Sabaragamuwa,Sri Lanka
924,5,Debathgama,7.1833,80.3583,Sabaragamuwa,Sri Lanka
925,5,Dedugala,7.093849,80.418959,Sabaragamuwa,Sri Lanka
926,5,Deewala Pallegama,7.2333,80.2667,Sabaragamuwa,Sri Lanka
927,5,Dehiowita,6.9706,80.2675,Sabaragamuwa,Sri Lanka
928,5,Deldeniya,7.280914,80.35876,Sabaragamuwa,Sri Lanka
929,5,Deloluwa,6.9653,80.3181,Sabaragamuwa,Sri Lanka
930,5,Deraniyagala,6.932387,80.335039,Sabaragamuwa,Sri Lanka
931,5,Dewalegama,7.278928,80.319135,Sabaragamuwa,Sri Lanka
932,5,Dewanagala,7.2167,80.4667,Sabaragamuwa,Sri Lanka
933,5,Dombemada,7.37974,80.348761,Sabaragamuwa,Sri Lanka
934,5,Dorawaka,7.1833,80.2167,Sabaragamuwa,Sri Lanka
935,5,Dunumala,7.1738,80.2074,Sabaragamuwa,Sri Lanka
936,5,Galapitamada,7.14,80.2364,Sabaragamuwa,Sri Lanka
937,5,Galatara,7.2167,80.4167,Sabaragamuwa,Sri Lanka
938,5,Galigamuwa Town,7.2,80.3,Sabaragamuwa,Sri Lanka
939,5,Gallella,6.85,80.35,Sabaragamuwa,Sri Lanka
940,5,Galpatha Sab,7.05,80.2333,Sabaragamuwa,Sri Lanka
941,5,Gantuna,7.1667,80.3667,Sabaragamuwa,Sri Lanka
942,5,Getahetta,6.9128,80.2358,Sabaragamuwa,Sri Lanka
943,5,Godagampola,6.885959,80.313855,Sabaragamuwa,Sri Lanka
944,5,Gonagala,7.035326,80.207373,Sabaragamuwa,Sri Lanka
945,5,Hakahinna,7.2,80.3,Sabaragamuwa,Sri Lanka
946,5,Hakbellawaka,7.003952,80.328796,Sabaragamuwa,Sri Lanka
947,5,Halloluwa,7.2,80.35,Sabaragamuwa,Sri Lanka
948,5,Hedunuwewa,6.9306,80.2747,Sabaragamuwa,Sri Lanka
949,5,Hemmatagama,7.1667,80.5,Sabaragamuwa,Sri Lanka
950,5,Hewadiwela,7.372493,80.377574,Sabaragamuwa,Sri Lanka
951,5,Hingula,7.247803,80.469032,Sabaragamuwa,Sri Lanka
952,5,Hinguralakanda,6.91506,80.304394,Sabaragamuwa,Sri Lanka
953,5,Hingurana,6.9167,80.4167,Sabaragamuwa,Sri Lanka
954,5,Hiriwadunna,7.2833,80.3833,Sabaragamuwa,Sri Lanka
955,5,Ihala Walpola,7.350958,80.397324,Sabaragamuwa,Sri Lanka
956,5,Ihalagama,7.2667,80.3333,Sabaragamuwa,Sri Lanka
957,5,Imbulana,7.08264,80.245565,Sabaragamuwa,Sri Lanka
958,5,Imbulgasdeniya,7.2853,80.3186,Sabaragamuwa,Sri Lanka
959,5,Kabagamuwa,7.136698,80.341558,Sabaragamuwa,Sri Lanka
960,5,Kahapathwala,7.3,80.4583,Sabaragamuwa,Sri Lanka
961,5,Kandaketya,7.2333,80.4667,Sabaragamuwa,Sri Lanka
962,5,Kannattota,7.081348,80.275311,Sabaragamuwa,Sri Lanka
963,5,Karagahinna,7.3604,80.3832,Sabaragamuwa,Sri Lanka
964,5,Kegalle,7.249349,80.351662,Sabaragamuwa,Sri Lanka
965,5,Kehelpannala,7.161131,80.519539,Sabaragamuwa,Sri Lanka
966,5,Ketawala Leula,7.1167,80.35,Sabaragamuwa,Sri Lanka
967,5,Kitulgala,6.9944,80.4114,Sabaragamuwa,Sri Lanka
968,5,Kondeniya,7.2667,80.4333,Sabaragamuwa,Sri Lanka
969,5,Kotiyakumbura,7.0833,80.2667,Sabaragamuwa,Sri Lanka
970,5,Lewangama,7.112902,80.239,Sabaragamuwa,Sri Lanka
971,5,Mahabage,7.019803,80.450227,Sabaragamuwa,Sri Lanka
972,5,Makehelwala,7.282441,80.47528,Sabaragamuwa,Sri Lanka
973,5,Malalpola,7.053091,80.351009,Sabaragamuwa,Sri Lanka
974,5,Maldeniya,6.9306,80.2747,Sabaragamuwa,Sri Lanka
975,5,Maliboda,6.887528,80.464212,Sabaragamuwa,Sri Lanka
976,5,Maliyadda,7.2333,80.4667,Sabaragamuwa,Sri Lanka
977,5,Malmaduwa,7.15,80.2833,Sabaragamuwa,Sri Lanka
978,5,Marapana,7.2333,80.35,Sabaragamuwa,Sri Lanka
979,5,Mawanella,7.244446,80.439045,Sabaragamuwa,Sri Lanka
980,5,Meetanwala,7.3,80.4583,Sabaragamuwa,Sri Lanka
981,5,Migastenna Sabara,7.0333,80.3333,Sabaragamuwa,Sri Lanka
982,5,Miyanawita,6.900423,80.351075,Sabaragamuwa,Sri Lanka
983,5,Molagoda,7.25,80.3833,Sabaragamuwa,Sri Lanka
984,5,Morontota,7.1667,80.3667,Sabaragamuwa,Sri Lanka
985,5,Narangala,7.07922,80.360764,Sabaragamuwa,Sri Lanka
986,5,Narangoda,7.198165,80.294552,Sabaragamuwa,Sri Lanka
987,5,Nattarampotha,7.1167,80.35,Sabaragamuwa,Sri Lanka
988,5,Nelundeniya,7.2319,80.2669,Sabaragamuwa,Sri Lanka
989,5,Niyadurupola,7.1667,80.2167,Sabaragamuwa,Sri Lanka
990,5,Noori,6.9508,80.3174,Sabaragamuwa,Sri Lanka
991,5,Pannila,6.866357,80.320996,Sabaragamuwa,Sri Lanka
992,5,Pattampitiya,7.315516,80.434412,Sabaragamuwa,Sri Lanka
993,5,Pilawala,7.1167,80.35,Sabaragamuwa,Sri Lanka
994,5,Pothukoladeniya,7.1833,80.3583,Sabaragamuwa,Sri Lanka
995,5,Puswelitenna,7.3667,80.3667,Sabaragamuwa,Sri Lanka
996,5,Rambukkana,7.323016,80.391856,Sabaragamuwa,Sri Lanka
997,5,Rilpola,7.2333,80.4667,Sabaragamuwa,Sri Lanka
998,5,Rukmale,7.2,80.4833,Sabaragamuwa,Sri Lanka
999,5,Ruwanwella,7.048852,80.2561,Sabaragamuwa,Sri Lanka
1000,5,Samanalawewa,7.2667,80.2167,Sabaragamuwa,Sri Lanka
1001,5,Seaforth Colony,7.0469,80.3502,Sabaragamuwa,Sri Lanka
1003,5,Spring Valley,7.2333,80.4667,Sabaragamuwa,Sri Lanka
1004,5,Talgaspitiya,7.1667,80.4833,Sabaragamuwa,Sri Lanka
1005,5,Teligama,7.0033,80.3647,Sabaragamuwa,Sri Lanka
